year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone
2016,Dominique Alexander,Oklahoma,ILB,72.25,232,4.76,17,28.5,104,4.57,7.84
2016,Mackensie Alexander,Clemson,CB,70.38,190,4.49,11,37.5,121,4.21,7.18
2016,Vadal Alexander,Louisiana State,OG,77.25,326,5.57,25,24.0,95,4.90,
2016,Brandon Allen,Arkansas,QB,73.38,217,4.84,,28.0,110,4.33,
2016,Jack Allen,Michigan State,C,73.25,294,5.29,23,26.5,101,4.73,
2016,Geronimo Allison,Illinois,WR,75.25,196,4.67,,33.0,127,4.28,
2016,Robby Anderson,Temple,WR,74.88,187,4.36,8,36.5,128,4.27,7.07
2016,Stephen Anderson,California,TE,74.13,230,4.64,16,38.0,119,4.13,6.95
2016,Eli Apple,Ohio State,CB,72.63,199,4.40,13,,,4.08,7.00
2016,Micah Awe,Texas Tech,OLB,71.13,216,4.67,16,39.0,127,4.27,7.03
2016,Demarcus Ayers,Houston,WR,69.38,182,4.72,,33.0,123,4.35,7.30
2016,Sterling Bailey,Georgia,DE,76.00,285,5.23,20,30.0,111,4.73,7.39
2016,Alex Balducci,Oregon,DT,75.63,309,5.01,25,33.0,113,4.63,7.55
2016,Peyton Barber,Auburn,RB,70.00,228,4.64,20,32.5,111,4.21,7.08
2016,Adairius Barnes,Louisiana Tech,CB,70.75,179,4.55,14,41.5,126,4.08,6.82
2016,Trevor Bates,Maine,OLB,73.00,245,4.78,18,33.5,118,4.25,6.75
2016,Jimmy Bean,Oklahoma State,DE,77.00,264,,20,,,,
2016,Cason Beatty,Florida State,P,75.38,214,,,,,,
2016,Willie Beavers,Western Michigan,OT,76.63,321,5.28,20,25.5,103,4.71,
2016,Vonn Bell,Ohio State,SS,70.75,199,4.53,16,30.5,,,
2016,Adrian Bellard,Texas State,OT,76.75,301,5.49,15,26.0,93,5.03,8.08
2016,Caleb Benenoch,UCLA,OT,77.50,311,4.98,,28.0,104,5.11,
2016,Andrew Billings,Baylor,DT,72.63,311,5.05,31,27.5,113,4.82,7.74
2016,Ronald Blair,Appalachian State (NC),DE,74.13,284,5.15,32,30.0,113,4.53,
2016,Austin Blythe,Iowa,C,74.13,298,5.36,29,27.5,99,4.53,7.55
2016,Briean Boddy-Calhoun,Minnesota,CB,69.50,193,4.47,10,35.0,123,4.22,
2016,Evan Boehm,Missouri,C,74.13,302,5.33,24,28.5,96,4.69,
2016,Moritz Boehringer,Schwabisch Hall,WR,76.50,227,4.49,17,39.0,131,4.09,6.64
2016,Joe Bolden,Michigan,ILB,73.25,230,4.95,17,35.0,112,4.50,7.22
2016,Devante Bond,Oklahoma,OLB,73.13,235,4.70,21,37.5,121,4.36,
2016,Devontae Booker,Utah,RB,70.75,219,,22,,,,
2016,Joey Bosa,Ohio State,DE,77.25,269,4.86,24,32.0,120,4.21,
2016,Tyler Boyd,Pittsburgh,WR,73.50,197,4.58,11,34.0,119,4.35,
2016,Trevone Boykin,Texas Christian,QB,72.00,212,4.77,,32.0,110,4.40,
2016,James Bradberry,Samford (AL),CB,72.75,211,4.50,16,36.0,124,4.21,
2016,Ben Braunecker,Harvard,TE,75.38,250,4.73,20,35.5,121,4.20,
2016,Daniel Braverman,Western Michigan,WR,69.88,175,4.53,10,28.5,112,4.16,6.88
2016,Jake Brendel,UCLA,C,76.13,303,5.01,25,28.0,108,4.27,
2016,Kentrell Brice,Louisiana Tech,SS,71.50,200,4.44,21,42.0,133,4.40,7.66
2016,Jacoby Brissett,North Carolina State,QB,75.75,231,4.94,,31.0,113,4.53,
2016,Travis Britz,Kansas State,DT,75.50,293,5.24,23,25.0,95,4.65,7.59
2016,Zac Brooks,Clemson,RB,71.88,199,4.49,18,36.0,129,4.38,7.09
2016,Kentrell Brothers,Missouri,ILB,72.38,245,4.89,19,28.5,110,4.11,
2016,Anthony Brown,Purdue,CB,71.25,192,4.33,19,35.0,115,4.19,
2016,Beniquez Brown,Mississippi State,OLB,72.75,229,4.77,18,31.0,110,4.28,
2016,Chris Brown,Notre Dame,WR,74.00,194,4.50,14,33.5,130,4.41,7.37
2016,Jatavis Brown,Akron,OLB,70.88,227,4.44,33,35.5,125,4.31,7.19
2016,Ryan Brown,Mississippi State,DE,77.88,278,,23,,,,
2016,Lamarcus Brutus,Florida State,FS,71.63,206,4.76,14,33.0,114,4.33,7.02
2016,DeForest Buckner,Oregon,DE,79.00,291,5.05,21,32.0,116,4.47,
2016,Jonathan Bullard,Florida,DE,75.00,285,4.93,23,32.0,116,4.56,
2016,Aaron Burbridge,Michigan State,WR,72.00,206,4.56,20,30.5,115,4.31,
2016,James Burgess,Louisville,ILB,72.25,229,4.72,21,32.5,121,4.43,6.99
2016,Artie Burns,Miami (FL),CB,71.88,193,4.46,7,31.5,124,4.33,6.96
2016,Morgan Burns,Kansas State,CB,70.38,200,4.40,21,32.5,115,4.15,6.60
2016,Juston Burris,North Carolina State,CB,72.25,212,4.53,19,36.5,122,4.40,
2016,Terrell Burt,Baylor,CB,68.25,179,4.48,8,33.0,124,4.36,6.81
2016,Deon Bush,Miami (FL),FS,72.38,199,4.64,17,36.0,123,,6.91
2016,Vernon Butler,Louisiana Tech,DT,75.63,323,5.33,26,29.5,104,4.76,
2016,Kevin Byard,Middle Tennessee State,SS,71.25,212,4.46,22,38.0,108,4.15,6.73
2016,Devon Cajuste,Stanford,WR,75.75,234,4.62,12,36.0,123,4.20,
2016,Trey Caldwell,Louisiana-Monroe,CB,68.88,188,4.51,12,33.5,114,4.19,6.60
2016,Shilique Calhoun,Michigan State,DE,76.38,251,4.82,23,35.0,115,4.25,7.15
2016,Taveze Calhoun,Mississippi State,CB,72.38,192,4.58,14,33.5,116,4.50,6.99
2016,DeVondre Campbell,Minnesota,OLB,75.63,232,4.58,16,34.0,116,4.50,7.07
2016,Maurice Canady,Virginia,CB,73.00,193,4.49,16,38.0,124,4.09,
2016,Leonte Carroo,Rutgers,WR,71.88,211,4.50,14,35.5,120,,
2016,Tra Carson,Texas A&M,RB,71.25,227,4.64,19,37.0,115,4.27,7.10
2016,Tevin Carter,Utah,SS,73.25,218,4.54,19,34.0,124,4.44,7.23
2016,Jeremy Cash,Duke,SS,72.38,212,,13,,,,
2016,Joseph Cheek,Texas A&M,OG,78.00,295,5.46,20,23.5,95,4.96,
2016,Marqui Christian,Midwestern State (TX),SS,71.00,193,4.54,14,35.5,120,4.27,6.85
2016,Donavon Clark,Michigan State,OG,75.88,312,5.19,26,27.0,102,4.72,7.60
2016,Kenny Clark,UCLA,DT,74.63,314,5.06,29,28.5,102,4.62,
2016,LeRaven Clark,Texas Tech,OT,77.25,316,5.16,18,30.0,109,,
2016,Corey Coleman,Baylor,WR,70.63,194,4.40,17,40.5,129,,
2016,J.C. Coleman,Virginia Tech,RB,66.00,189,4.55,19,37.0,117,4.27,7.02
2016,Shon Coleman,Auburn,OT,77.50,307,,22,,,,
2016,Trenton Coles,Duquesne,FS,74.13,192,4.66,10,27.5,108,4.48,7.21
2016,Alex Collins,Arkansas,RB,70.00,217,4.59,18,28.5,113,,
2016,Maliek Collins,Nebraska,DT,73.88,311,5.03,25,29.5,109,4.52,
2016,Jack Conklin,Michigan State,OT,77.75,308,5.00,25,30.0,103,4.57,
2016,Connor Cook,Michigan State,QB,76.00,217,4.79,,33.0,113,4.28,
2016,Fahn Cooper,Mississippi,OT,76.50,303,5.17,19,25.0,102,4.89,
2016,Pharoh Cooper,South Carolina,WR,71.13,203,4.65,15,31.0,115,4.26,7.15
2016,Marshaun Coprich,Illinois State,RB,68.00,207,4.47,17,34.0,112,4.58,6.90
2016,Cody Core,Mississippi,WR,74.63,205,4.47,14,31.5,119,4.34,6.78
2016,Kamalei Correa,Boise State,DE,74.63,243,4.69,21,33.0,108,4.20,6.97
2016,Blake Countess,Auburn,CB,69.75,184,4.53,21,36.5,121,4.15,6.82
2016,James Cowser,Southern Utah,DE,75.13,248,4.82,21,31.5,111,4.31,
2016,Brad Craddock,Maryland,K,72.00,186,,,,,,
2016,Sua Cravens,Southern California,OLB,72.75,226,4.66,16,27.0,114,4.24,6.94
2016,Ken Crawley,Colorado,CB,72.38,187,4.43,7,36.5,119,4.30,6.81
2016,Joe Dahl,Washington State,OG,76.13,304,5.18,28,31.0,109,4.77,
2016,Elijah Daniel,Murray State (KY),DT,74.50,293,5.16,29,29.5,104,4.79,7.78
2016,Steven Daniels,Boston College,ILB,71.50,243,4.86,16,32.0,112,4.54,
2016,Ty Darlington,Oklahoma,C,74.75,294,5.09,24,28.5,107,4.71,8.07
2016,Quinshad Davis,North Carolina,WR,75.38,218,4.69,17,31.5,113,4.35,7.07
2016,Sean Davis,Maryland,FS,73.00,201,4.46,21,37.5,126,3.97,
2016,Trevor Davis,California,WR,73.13,188,4.42,11,38.5,124,4.22,
2016,Josh Dawson,Georgia,DE,75.88,263,4.82,21,33.0,112,4.57,7.35
2016,Sheldon Day,Notre Dame,DT,72.63,293,5.07,21,30.0,102,4.50,
2016,Alex De La Torre,Texas,FB,72.38,251,4.91,25,28.0,113,4.38,7.33
2016,Donte Deayon,Boise State,CB,68.88,158,4.57,12,37.5,127,4.20,6.78
2016,Taylor Decker,Ohio State,OT,79.00,310,5.23,20,29.0,101,4.76,
2016,Denzel Devall,Alabama,ILB,73.38,252,,11,31.5,101,,
2016,KJ Dillon,West Virginia,SS,72.38,210,4.53,11,28.0,121,4.43,7.27
2016,Kenneth Dixon,Louisiana Tech,RB,70.13,215,4.56,18,37.5,121,4.28,
2016,Riley Dixon,Syracuse,P,76.25,221,,,,,,
2016,Josh Doctson,Texas Christian,WR,74.00,202,4.50,14,41.0,131,4.08,
2016,Kevin Dodd,Clemson,DE,77.00,277,4.86,22,30.5,110,4.44,7.32
2016,Brandon Doughty,Western Kentucky,QB,74.75,213,5.22,,27.0,103,4.52,
2016,Kenyan Drake,Alabama,RB,72.63,210,4.45,10,34.5,123,4.21,
2016,Spencer Drango,Baylor,OG,77.63,315,5.27,30,27.0,100,4.66,
2016,Jeff Driskel,Louisiana Tech,QB,76.00,234,4.56,,32.0,122,4.25,
2016,Thomas Duarte,UCLA,TE,74.13,231,4.72,12,33.5,118,4.24,
2016,Lachlan Edwards,Sam Houston State (TX),P,76.13,209,,,,,,
2016,Parker Ehinger,Cincinnati,OG,78.25,310,5.26,,27.5,97,,
2016,DeAndre Elliott,Colorado State,CB,72.88,188,4.55,12,41.0,125,3.94,
2016,Ezekiel Elliott,Ohio State,RB,71.75,225,4.47,,32.5,118,,
2016,Trae Elston,Mississippi,FS,71.25,193,4.50,,34.5,119,4.50,7.34
2016,Tyler Ervin,San Jose State,RB,69.88,192,4.41,17,39.0,130,4.34,7.03
2016,Anthony Fabiano,Harvard,OG,75.75,303,5.04,25,32.5,108,4.42,7.41
2016,Kyler Fackrell,Utah State,OLB,77.00,245,4.72,15,34.5,121,4.36,7.34
2016,Kaimi Fairbairn,UCLA,K,71.50,183,,,,,,7.75
2016,Jason Fanaika,Utah,DE,73.75,271,4.92,23,35.5,113,4.39,
2016,Travis Feeney,Washington,OLB,75.63,230,4.50,,40.0,130,4.42,
2016,Clayton Fejedelem,Illinois,SS,71.88,204,4.54,20,40.5,121,4.30,7.17
2016,Josh Ferguson,Illinois,RB,69.50,198,4.48,21,34.5,120,,
2016,Leonard Floyd,Georgia,OLB,77.63,244,4.60,,39.5,127,4.32,7.18
2016,Perez Ford,Northern Illinois,OLB,72.50,227,,27,,,,
2016,Josh Forrest,Kentucky,ILB,75.13,249,4.91,11,30.5,118,4.38,7.53
2016,D.J. Foster,Arizona State,WR,70.25,193,4.57,14,35.5,117,4.07,
2016,Kavon Frazier,Central Michigan,FS,71.88,217,4.58,18,40.5,128,4.40,6.88
2016,Kyle Friend,Temple,OG,72.63,295,5.09,41,28.5,102,4.69,7.48
2016,Kris Frost,Auburn,OLB,74.13,240,4.97,,29.0,113,4.52,7.15
2016,Devin Fuller,UCLA,WR,72.00,194,4.39,,36.0,124,4.07,7.03
2016,Kendall Fuller,Virginia Tech,CB,71.50,187,,15,,,,
2016,Will Fuller,Notre Dame,WR,72.13,186,4.32,10,33.5,126,4.27,
2016,Joshua Garnett,Stanford,OG,76.38,312,5.32,30,29.0,99,4.64,
2016,Keyarris Garrett,Tulsa (OK),WR,75.38,220,4.53,14,36.5,128,4.33,
2016,Rico Gathers,Baylor,TE,78.25,273,4.79,,,115,4.56,
2016,Graham Glasgow,Michigan,OG,77.88,307,5.13,23,25.0,106,4.63,
2016,Jared Goff,California,QB,76.00,215,4.82,,27.0,110,4.47,
2016,B.J. Goodson,Clemson,ILB,72.63,242,4.69,30,34.5,118,4.51,
2016,Dillon Gordon,Louisiana State,TE,75.75,308,,,,,,
2016,Adam Gotsis,Georgia Tech,DT,76.50,287,,23,,,,
2016,Jakeem Grant,Texas Tech,WR,65.88,165,4.37,15,36.5,117,4.03,7.03
2016,Johnathan Gray,Texas,RB,69.63,215,,,,,,
2016,Aaron Green,Texas Christian,RB,70.88,203,4.56,18,32.5,120,4.04,6.81
2016,T.J. Green,Clemson,FS,74.50,209,4.34,13,35.5,129,4.41,7.10
2016,Darrell Greene,San Diego State,OG,74.75,321,5.20,28,21.5,98,4.98,
2016,David Grinnage,North Carolina State,TE,77.25,248,4.90,7,29.5,106,4.74,7.56
2016,Glenn Gronkowski,Kansas State,RB,74.13,239,4.71,17,33.0,120,4.45,
2016,Kamu Grugier-Hill,Eastern Illinois,SS,74.13,208,4.45,15,38.5,129,4.20,6.89
2016,Christian Hackenberg,Penn State,QB,76.38,223,4.78,,31.0,114,4.33,
2016,Tom Hackett,Utah,P,70.50,198,,,,,,
2016,Joe Haeg,North Dakota State,OT,78.00,304,5.16,,27.5,111,4.47,
2016,Deiondre Hall,Northern Iowa,CB,73.63,199,4.68,10,37.0,127,4.06,
2016,Russell Hansbrough,Missouri,RB,67.88,192,4.63,17,30.5,114,4.56,7.43
2016,Javon Hargrave,South Carolina State,DT,73.38,309,4.93,29,34.5,109,4.70,
2016,Vernon Hargreaves,Florida,CB,70.50,204,4.50,15,39.0,130,3.98,
2016,DeVante Harris,Texas A&M,CB,70.63,176,4.56,5,38.5,124,4.06,
2016,Jerald Hawkins,Louisiana State,OT,77.63,305,5.23,23,23.5,100,4.89,8.16
2016,Joel Heath,Michigan State,DT,77.25,293,5.02,26,33.0,113,4.52,
2016,Temarrick Hemingway,South Carolina State,TE,76.88,244,4.71,18,30.5,115,4.31,
2016,Derrick Henry,Alabama,RB,74.63,247,4.54,22,37.0,130,4.38,
2016,Hunter Henry,Arkansas,TE,76.88,250,4.68,13,31.5,113,4.41,7.16
2016,Willie Henry,Michigan,DT,74.75,303,5.00,28,30.5,110,4.53,
2016,Darreon Herring,Vanderbilt,OLB,73.25,228,4.75,15,34.5,127,4.25,6.91
2016,Quayvon Hicks,Georgia,RB,72.88,259,,,,,,
2016,Tyler Higbee,Western Kentucky,TE,77.75,249,,,,,,
2016,Rashard Higgins,Colorado State,WR,73.38,196,4.64,13,32.0,116,4.52,7.19
2016,Tyreek Hill,West Alabama,WR,68.13,185,4.29,13,40.5,129,4.06,6.53
2016,Kevin Hogan,Stanford,QB,75.25,218,4.78,,32.5,113,4.31,
2016,Tyrone Holmes,Montana,OLB,74.25,253,4.59,28,37.5,113,4.30,7.00
2016,Johnny Holton,Cincinnati,WR,72.63,190,4.54,8,31.5,123,4.20,6.90
2016,J.P. Holtz,Pittsburgh,TE,75.00,238,4.79,20,33.0,112,4.33,6.92
2016,Austin Hooper,Stanford,TE,75.75,254,4.72,19,33.0,117,4.32,
2016,Sione Houma,Michigan,FB,71.38,243,4.87,27,31.0,112,4.46,7.00
2016,DeAndre Houston-Carson,William & Mary (VA),FS,72.75,201,4.54,13,32.5,115,4.28,
2016,Jordan Howard,Indiana,RB,71.88,230,4.59,16,34.0,122,4.34,7.14
2016,Tracy Howard,Miami (FL),CB,70.13,183,4.60,14,36.0,122,4.43,7.30
2016,Xavien Howard,Baylor,CB,72.13,201,4.58,11,33.0,122,4.15,6.91
2016,Joey Hunt,Texas Christian,C,73.75,299,,34,,,,
2016,Darrion Hutcherson,Mississippi State,TE,78.88,266,4.90,16,29.0,101,4.95,7.79
2016,Germain Ifedi,Texas A&M,OT,77.75,324,5.27,24,32.5,109,4.75,
2016,Matt Ioannidis,Temple,DT,75.50,299,5.03,32,28.0,108,4.68,7.56
2016,Prince Charles Iworah,Western Kentucky,CB,69.88,192,4.34,25,38.5,128,4.52,7.12
2016,Myles Jack,UCLA,OLB,73.00,245,,19,40.0,124,,
2016,Branden Jackson,Texas Tech,DE,75.88,273,5.06,20,31.5,113,4.77,7.09
2016,Darius Jackson,Eastern Michigan,RB,72.00,220,4.40,20,41.0,133,4.29,6.87
2016,Dominick Jackson,Alabama,OT,77.00,313,5.48,20,26.0,97,,
2016,William Jackson,Houston,CB,72.38,189,4.37,10,,116,4.32,6.86
2016,Cory James,Colorado State,OLB,73.00,229,4.60,16,35.0,127,4.50,6.65
2016,Andy Janovich,Nebraska,RB,73.00,238,4.81,30,34.0,119,4.32,
2016,Quinton Jefferson,Maryland,DT,75.88,291,4.95,24,29.0,,4.37,
2016,Jordan Jenkins,Georgia,OLB,74.63,259,4.80,16,36.5,121,4.32,7.39
2016,Peter Jinkens,Texas,OLB,71.75,234,,,,,,
2016,Austin Johnson,Penn State,DT,76.38,314,5.32,25,26.0,96,4.75,
2016,Brandon Johnson,Penn State,RB,74.00,228,4.43,22,39.5,127,4.12,6.84
2016,C.J. Johnson,Mississippi,ILB,73.38,234,4.81,12,27.0,102,4.52,7.69
2016,Daje Johnson,Texas,WR,68.38,184,4.48,18,38.0,122,,
2016,Devon Johnson,Marshall (WV),RB,72.50,238,4.61,,33.0,113,4.60,7.09
2016,Marcus Johnson,Texas,WR,72.88,204,4.39,22,37.0,135,4.39,7.26
2016,Tyler Johnstone,Oregon,OT,77.50,301,5.21,24,30.5,104,4.60,
2016,Cardale Jones,Ohio State,QB,77.00,253,4.81,,36.0,,,
2016,Cayleb Jones,Arizona,WR,74.63,209,4.65,9,33.5,112,4.14,
2016,Chris Jones,Mississippi State,DT,77.75,310,5.03,26,24.5,106,4.62,
2016,Cranston Jones,New Mexico,CB,68.13,166,4.42,,35.0,116,4.34,6.72
2016,Cyrus Jones,Alabama,CB,69.88,197,4.49,10,33.0,116,4.21,
2016,Deion Jones,Louisiana State,OLB,72.88,222,4.59,16,33.0,120,4.26,7.13
2016,Jonathan Jones,Auburn,CB,69.13,186,4.33,19,36.0,123,4.25,
2016,Malachi Jones,Appalachian State (NC),WR,73.75,211,4.53,14,37.5,125,4.30,6.90
2016,Karl Joseph,West Virginia,SS,69.63,205,,19,,,,
2016,Matt Judon,Grand Valley State (MI),DE,75.00,275,4.73,30,35.0,109,4.52,
2016,Ufomba Kamalu,Miami (FL),DT,77.13,295,5.01,26,25.0,106,4.58,
2016,Ted Karras,Illinois,OG,75.75,307,5.34,32,26.5,106,4.70,8.15
2016,Drew Kaser,Texas A&M,P,73.88,212,,,,,,
2016,Nila Kasitati,Oklahoma,OG,75.25,317,5.32,12,27.5,107,4.83,
2016,Jared Kaster,Texas Tech,C,74.88,296,5.52,22,26.0,89,4.80,8.15
2016,Bronson Kaufusi,Brigham Young,DE,78.50,285,4.87,25,30.0,111,4.25,
2016,Jayron Kearse,Clemson,SS,76.00,216,4.62,16,31.5,124,4.60,
2016,Ryan Kelly,Alabama,C,76.00,311,5.03,26,30.0,103,4.59,
2016,Cody Kessler,Southern California,QB,73.25,220,4.89,,29.5,104,4.00,
2016,Miles Killebrew,Southern Utah,SS,73.88,217,4.65,22,38.0,127,4.18,
2016,Derrick Kindred,Texas Christian,SS,70.00,207,4.50,17,37.5,123,4.29,
2016,Raphael Kirby,Miami (FL),ILB,72.25,236,,27,,,,
2016,Denver Kirkland,Arkansas,OG,76.50,335,5.55,19,22.5,94,5.06,8.00
2016,Marshall Koehn,Iowa,K,73.38,197,4.61,,,,,
2016,Henry Krieger Coble,Iowa,TE,75.25,249,4.91,,33.5,110,4.48,7.16
2016,Nick Kwiatkoski,West Virginia,ILB,74.00,243,4.73,19,32.0,120,4.22,
2016,Darren Lake,Alabama,DT,74.75,329,,25,28.5,97,,
2016,Jimmy Landes,Baylor,LS,73.25,240,5.00,,27.5,110,4.38,
2016,Daniel Lasco,California,RB,72.25,209,4.46,23,41.5,135,4.26,6.84
2016,Darius Latham,Indiana,DT,76.25,311,5.32,19,29.0,100,4.63,7.50
2016,Terrell Lathan,Texas Christian,DE,75.63,292,4.92,18,31.5,118,4.51,7.34
2016,Kenny Lawler,California,WR,74.50,203,4.64,,31.0,111,4.20,7.03
2016,Nile Lawrence-Stample,Florida State,DT,73.00,320,5.13,24,27.0,101,4.79,7.81
2016,Shaq Lawson,Clemson,DE,74.63,269,4.70,,33.0,120,4.21,
2016,Crevon LeBlanc,Florida Atlantic,CB,69.88,185,4.67,21,34.0,114,4.21,6.95
2016,Darron Lee,Ohio State,OLB,72.75,232,4.47,17,35.5,133,4.20,
2016,Dillon Lee,Alabama,OLB,75.63,240,4.84,20,31.0,101,4.37,7.11
2016,Eric Lee,South Florida,DE,75.25,254,4.72,24,26.5,117,4.82,7.41
2016,Alex Lewis,Nebraska,OT,78.00,312,5.22,27,29.5,100,4.72,
2016,Roger Lewis,Bowling Green (OH),WR,72.38,201,4.57,8,33.5,116,4.45,7.58
2016,Kolby Listenbee,Texas Christian,WR,72.00,197,4.39,15,35.5,129,,
2016,Cory Littleton,Washington,OLB,75.13,238,4.73,17,29.5,114,4.32,7.07
2016,Jordan Lomax,Iowa,FS,69.88,202,4.75,8,36.0,120,4.15,6.76
2016,Steve Longa,Rutgers,OLB,72.63,241,4.78,19,32.0,116,4.56,7.35
2016,Lamar Louis,Louisiana State,OLB,70.25,224,4.60,26,33.5,114,4.38,7.31
2016,Ricardo Louis,Auburn,WR,73.75,215,4.43,18,38.0,132,4.32,7.07
2016,Dean Lowry,Northwestern,DE,77.75,296,4.87,30,32.5,114,4.38,
2016,Jordan Lucas,Penn State,SS,71.63,201,4.45,,38.5,130,4.19,6.70
2016,Devin Lucien,Arizona State,WR,72.50,201,4.49,13,34.5,117,4.30,6.93
2016,John Lunsford,Liberty (VA),K,73.50,214,4.74,,29.0,117,,
2016,Paxton Lynch,Memphis,QB,78.63,244,4.86,,36.0,118,4.26,
2016,Tre Madden,Southern California,RB,72.25,223,4.56,24,33.5,120,4.38,7.09
2016,Luther Maddy,Virginia Tech,DT,72.00,287,,29,,,,
2016,Curt Maggitt,Tennessee,OLB,75.25,247,,22,,,,
2016,Ryan Malleck,Virginia Tech,TE,76.50,247,4.81,18,34.5,121,4.33,
2016,Byron Marshall,Oregon,WR,69.38,201,4.56,17,29.5,111,4.19,6.99
2016,Jalin Marshall,Ohio State,WR,70.50,200,4.60,16,37.5,125,4.13,
2016,Keith Marshall,Georgia,RB,71.38,219,4.31,25,30.5,,4.25,6.98
2016,Nick Martin,Notre Dame,C,76.13,299,5.22,28,28.0,97,4.72,
2016,Ross Martin,Duke,K,69.13,187,,,,,,
2016,Blake Martinez,Stanford,ILB,73.63,237,4.71,22,28.5,113,4.20,
2016,Tyler Marz,Wisconsin,OT,78.75,316,5.54,19,27.5,99,4.97,
2016,Tyler Matakevich,Temple,ILB,72.00,238,4.81,22,31.0,112,4.50,7.22
2016,Mitch Mathews,Brigham Young,WR,77.63,222,4.49,12,36.0,129,4.25,6.99
2016,Mike Matthews,Texas A&M,C,73.63,297,5.45,30,24.5,95,5.01,8.09
2016,KJ Maye,Minnesota,WR,68.13,191,4.61,10,33.0,113,4.35,7.18
2016,Chris Mayes,Georgia,DT,75.13,338,5.34,33,23.5,104,5.13,
2016,Alex McCalister,Florida,DL,78.13,239,4.80,,34.5,128,4.00,
2016,Tyriq McCord,Miami (FL),OLB,74.50,239,4.78,21,36.5,114,4.46,6.69
2016,Jake McGee,Florida,TE,77.50,250,4.84,17,28.5,114,4.63,7.26
2016,Connor McGovern,Missouri,OG,76.25,306,5.11,33,33.0,109,4.65,
2016,Mekale McKay,Cincinnati,WR,75.63,207,4.55,12,35.0,123,4.63,7.09
2016,Cassanova McKinzy,Auburn,ILB,73.00,248,4.83,21,,118,4.37,7.50
2016,Anthony Melchiori,Kent State (OH),P,70.00,190,4.64,9,34.5,121,4.09,
2016,Jaydon Mickens,Washington,WR,69.88,174,4.54,13,35.5,121,3.93,6.62
2016,Doug Middleton,Appalachian State (NC),FS,71.75,209,4.50,18,38.5,131,4.38,6.93
2016,Greg Milhouse,Campbell,DT,73.38,295,4.91,26,33.5,111,4.68,7.94
2016,Braxton Miller,Ohio State,WR,73.38,201,4.50,17,35.0,123,4.07,
2016,Harlan Miller,Southeastern Louisiana,CB,71.88,182,4.65,6,35.5,118,4.43,7.13
2016,Jalen Mills,Louisiana State,FS,72.00,191,4.61,16,37.0,123,4.00,
2016,Malcolm Mitchell,Georgia,WR,71.63,198,4.45,15,36.0,129,4.34,
2016,Will Monday,Duke,P,75.75,212,,,,,,
2016,Chris Moore,Cincinnati,WR,73.00,206,4.53,10,37.0,130,4.20,
2016,Mike Moore,Virginia,DE,75.25,269,4.92,28,29.0,113,4.47,7.60
2016,David Morgan,Texas-San Antonio,TE,76.13,262,5.02,29,30.0,115,4.19,
2016,Marshall Morgan,Georgia,K,74.13,198,,,,,,
2016,Antonio Morrison,Florida,ILB,72.75,232,5.10,23,30.0,111,4.64,7.69
2016,Joe Morrow,Mississippi State,WR,75.63,211,,,,,,
2016,Kyle Murphy,Stanford,OT,78.38,305,,23,,,,
2016,Eric Murray,Minnesota,CB,70.63,199,4.49,15,39.5,124,4.05,
2016,Carl Nassib,Penn State,DE,78.88,277,4.84,21,28.5,114,4.37,
2016,Durron Neal,Oklahoma,WR,71.00,194,4.54,13,32.5,121,4.46,7.22
2016,Keanu Neal,Florida,FS,72.50,211,4.62,17,38.0,132,4.38,
2016,Stephane Nembot,Colorado,OT,78.75,322,5.39,32,26.5,103,5.15,7.81
2016,Giorgio Newberry,Florida State,DE,77.50,285,4.94,20,30.0,114,4.78,7.34
2016,Yannick Ngakoue,Maryland,DE,74.00,252,4.75,26,34.5,118,4.50,
2016,Dadi Nicolas,Virginia Tech,DE,74.88,235,4.74,14,41.0,116,4.38,7.65
2016,Robert Nkemdiche,Mississippi,DT,75.50,294,4.87,28,35.0,116,,
2016,Dennis Norfleet,Tuskegee (AL),WR,66.25,159,4.64,,30.5,115,4.32,6.77
2016,Dwayne Norman,Duke,OLB,72.13,230,4.63,19,34.5,121,4.43,7.46
2016,Jared Norris,Utah,ILB,73.25,241,4.80,19,29.5,114,4.52,7.07
2016,Marquez North,Tennessee,WR,74.50,223,4.48,17,35.0,123,4.13,7.22
2016,Reggie Northrup,Florida State,ILB,73.00,237,4.95,24,27.5,110,4.49,7.26
2016,Shawn Oakman,Baylor,DE,79.63,287,4.96,23,32.0,123,4.56,
2016,Jaden Oberkrom,Texas Christian,K,74.38,186,,,,,,
2016,Victor Ochi,Stony Brook (NY),DE,73.13,246,4.86,22,32.0,119,4.40,
2016,Rees Odhiambo,Boise State,OG,75.88,314,,23,27.0,93,4.69,8.09
2016,Emmanuel Ogbah,Oklahoma State,DE,76.25,273,4.63,20,35.5,121,4.50,
2016,Mario Ojemudia,Michigan,OLB,74.38,255,,20,,,,
2016,Romeo Okwara,Notre Dame,DE,76.63,265,4.90,23,33.0,120,4.53,
2016,David Onyemata,Manitoba,DT,75.25,300,5.07,33,33.0,119,4.69,7.25
2016,Nick OToole,West Virginia,P,75.38,219,,,,,,
2016,Drew Ott,Iowa,DE,76.50,273,,,,,,
2016,Montese Overton,East Carolina (NC),OLB,73.75,223,4.61,18,34.0,123,4.47,7.25
